ULIMALC	2001-08-12	609	50.10	128.70	70.07	Peru
ULIMALC	2001-09-23	609	43.10	105.20	53.21	Peru
ULIMALC	2001-10-28	609	43.40	98.00	48.87	Peru
ULIMALC	2001-11-18	609	35.60	80.90	39.42	Peru
ULIMALC	2001-12-16	609	31.30	74.00	35.33	Peru
ULIMALC	2002-01-20	609	34.00	76.20	37.04	Peru
ULIMALC	2002-02-24	609	31.00	67.60	32.84	Peru
ULIMALC	2002-03-10	609	29.40	65.60	31.55	Peru
ULIMALC	2002-04-21	609	25.40	57.80	27.31	Peru
ULIMALC	2002-06-23	609	19.70	46.20	21.14	Peru
ULIMALC	2002-07-21	609	18.80	44.50	20.19	Peru
ULIMALC	2002-08-25	609	18.30	44.10	19.78	Peru
ULIMALC	2002-09-22	609	16.30	39.40	17.49	Peru
ULIMALC	2002-10-20	609	23.10	51.80	24.47	Peru
ULIMALC	2002-11-24	609	25.60	58.40	27.59	Peru
ULIMALC	2002-12-15	609	26.20	60.10	28.39	Peru
ULIMALC	2003-01-26	609	32.90	73.00	35.45	Peru
ULIMALC	2003-02-23	609	29.70	65.80	31.73	Peru
ULIMALC	2003-03-23	609	20.60	48.00	22.10	Peru
ULIMALC	2003-04-27	609	17.20	42.10	18.63	Peru
ULIMALC	2003-05-25	609	15.40	38.30	16.65	Peru
ULIMALC	2003-06-29	609	11.20	29.70	12.08	Peru
ULIMALC	2003-07-20	609	11.40	29.20	12.18	Peru
ULIMALC	2003-08-24	609	14.40	33.00	15.03	Peru
ULIMALC	2003-09-28	609	14.90	35.30	15.77	Peru
ULIMALC	2003-10-26	609	16.60	39.20	17.66	Peru
ULIMALC	2003-11-23	609	18.00	42.60	19.27	Peru
ULIMALC	2003-12-14	609	10.30	25.70	10.85	Peru
ULIMALC	2004-01-25	609	10.20	27.00	10.92	Peru
ULIMALC	2004-02-09	609	8.60	23.70	9.20	Peru
ULIMALC	2004-03-14	609	9.50	25.20	10.13	Peru
ULIMALC	2004-04-18	609	8.69	21.99	9.11	Peru
ULIMALC	2004-05-08	609	7.80	20.30	8.18	Peru
ULIMALC	2004-06-06	609	8.34	21.84	8.79	Peru
ULIMALC	2004-07-11	609	7.15	20.75	7.64	Peru
ULIMALC	2004-08-08	609	15.20	35.50	16.02	Peru
ULIMALC	2004-09-05	609	14.90	35.30	15.77	Peru
ULIMALC	2004-10-17	609	11.80	26.10	12.10	Peru
ULIMALC	2004-11-14	609	11.20	27.90	11.85	Peru
ULIMALC	2004-12-12	609	10.30	26.30	10.92	Peru
ULIMALC	2005-01-09	609	8.40	21.90	8.85	Peru
ULIMALC	2005-02-13	609	9.20	22.10	9.55	Peru
ULIMALC	2005-03-06	609	9.70	22.90	10.05	Peru
ULIMALC	2005-04-10	609	10.25	21.55	10.36	Peru
ULIMALC	2005-05-08	609	11.20	25.30	11.53	Peru
ULIMALC	2005-06-12	609	11.51	25.11	11.76	Peru
ULIMALC	2005-07-10	609	15.74	34.34	16.21	Peru
ULIMALC	2005-08-14	609	11.60	26.30	11.97	Peru
ULIMALC	2005-09-11	609	15.00	34.00	15.63	Peru
ULIMALC	2005-10-09	609	14.30	31.40	14.71	Peru
ULIMALC	2005-11-20	609	14.80	33.40	15.38	Peru
ULIMALC	2005-12-06	609	17.90	36.70	18.06	Peru
ULIMALC	2006-01-22	609	24.50	54.20	25.84	Peru
ULIMALC	2006-02-26	609	20.70	45.80	21.65	Peru
ULIMALC	2006-04-30	609	32.72	70.22	34.36	Peru
ULIMALC	2006-05-14	609	39.17	83.47	41.29	Peru
ULIMALC	2006-06-11	609	53.64	110.44	55.39	Peru
ULIMALC	2006-07-09	609	39.24	83.84	41.46	Peru
ULIMALC	2006-09-10	609	67.60	150.90	80.19	Peru
ULIMALC	2006-10-08	609	66.00	146.60	77.28	Peru
ULIMALC	2006-11-18	609	58.80	131.70	68.45	Peru
ULIMALC	2006-12-10	609	59.70	135.10	70.82	Peru
ULIMALC	2007-02-04	609	58.00	128.00	65.91	Peru
ULIMALC	2007-03-04	609	62.60	134.00	68.64	Peru
ULIMALC	2007-04-01	609	61.40	131.10	66.96	Peru
ULIMALC	2007-05-06	609	56.50	122.80	62.64	Peru
ULIMALC	2007-06-03	609	52.60	115.50	58.64	Peru
ULIMALC	2007-07-08	609	41.30	91.40	45.29	Peru
ULIMALC	2007-08-12	609	40.40	88.40	43.72	Peru
ULIMALC	2007-09-09	609	51.60	112.70	57.02	Peru
ULIMALC	2007-10-07	609	37.70	82.20	40.45	Peru
ULIMALC	2007-11-04	609	37.90	83.30	40.97	Peru
ULIMALC	2008-02-10	609	40.80	87.60	43.40	Peru
ULIMALC	2008-03-16	609	38.40	83.70	41.25	Peru
ULIMALC	2008-04-06	609	35.90	77.20	37.95	Peru
ULIMALC	2008-05-04	609	38.80	82.60	40.84	Peru
ULIMALC	2008-06-15	609	45.00	96.30	48.03	Peru
ULIMALC	2008-07-15	609	39.40	85.30	42.14	Peru
ULIMALC	2008-08-15	609	24.60	53.00	25.57	Peru
ULIMALC	2008-09-15	609	27.10	58.90	28.44	Peru
ULIMALC	2008-10-15	609	28.00	61.90	29.76	Peru
ULIMALC	2008-11-15	609	27.70	59.00	28.73	Peru
ULIMALC	2008-12-15	609	39.80	85.00	42.07	Peru
ULIMALC	2009-01-15	609	41.70	91.50	45.38	Peru
ULIMALC	2009-02-15	609	40.50	85.60	42.45	Peru
ULIMALC	2009-03-15	609	42.60	91.60	45.51	Peru
ULIMALC	2009-04-15	609	37.00	78.50	38.74	Peru
ULIMALC	2009-05-03	609	39.40	83.60	41.39	Peru
ULIMALC	2009-05-31	609	38.30	82.70	40.79	Peru
ULIMALC	2009-07-19	609	31.90	69.60	33.86	Peru
ULIMALC	2009-08-16	609	31.40	69.10	33.51	Peru
ULIMALC	2009-09-13	609	34.70	75.20	36.84	Peru
ULIMALC	2009-10-18	609	36.00	79.30	38.83	Peru
ULIMALC	2010-02-21	609	36.60	78.60	38.69	Peru
ULIMALC	2010-03-21	609	40.60			Peru
ULIMA3LC	1999-10-24	609	43.60	126.60	71.95	Peru
ULIMA3LC	1999-11-14	609	25.00	93.00	43.86	Peru
ULIMA3LC	1999-12-12	609	38.20	116.20	63.46	Peru
ULIMA3LC	2000-01-30	609	32.90	104.10	53.32	Peru
ULIMA3LC	2000-02-20	609	28.30	98.20	48.46	Peru
ULIMA3LC	2000-03-26	609	34.40	107.40	56.03	Peru
ULIMA3LC	2000-09-17	609	26.00	91.00	42.62	Peru
ULIMA3LC	2001-07-09	609	55.10	143.30	82.36	Peru
ULIMA3LC	2006-03-26	609	10.60	69.90	20.66	Peru
ULIMANAC	2005-12-06	609	15.70	114.20	91.28	Peru
ULIMANAC	2006-01-22	609	18.90	114.20	80.08	Peru
ULIMANAC	2006-02-26	609	16.60	113.00	82.18	Peru
APOYOLC	1983-01-15	397				Peru
APOYOLC	1983-02-15	397				Peru
APOYOLC	1983-03-15	397				Peru
APOYOLC	1983-04-15	397				Peru
APOYOLC	1983-05-15	397				Peru
APOYOLC	1983-06-15	397				Peru
APOYOLC	1983-07-15	397				Peru
APOYOLC	1983-08-15	397				Peru
APOYOLC	1983-09-15	397	20.00			Peru
APOYOLC	1983-10-15	397	24.00			Peru
APOYOLC	1983-11-15	397				Peru
APOYOLC	1983-12-15	397	19.00			Peru
APOYOLC	1984-01-15	397				Peru
APOYOLC	1984-02-15	397	20.00			Peru
APOYOLC	1984-03-15	397				Peru
APOYOLC	1984-04-15	397	23.00			Peru
APOYOLC	1984-05-15	397				Peru
APOYOLC	1984-06-15	397				Peru
APOYOLC	1984-07-15	397	27.00			Peru
APOYOLC	1984-08-15	397				Peru
APOYOLC	1984-09-15	397				Peru
APOYOLC	1984-10-15	397				Peru
APOYOLC	1984-11-15	397	20.00			Peru
APOYOLC	1984-12-15	397	19.00			Peru
APOYOLC	1985-01-15	397	20.00			Peru
APOYOLC	1985-02-15	397				Peru
APOYOLC	1985-03-15	397	27.00			Peru
APOYOLC	1985-04-15	397				Peru
APOYOLC	1985-05-15	397				Peru
APOYOLC	1985-06-15	397				Peru
APOYOLC	1985-07-15	397	24.00			Peru
APOYOLC	1985-08-15	397	83.00			Peru
APOYOLC	1985-09-15	397	90.00			Peru
APOYOLC	1985-10-15	397	88.00			Peru
APOYOLC	1985-11-15	397	86.00			Peru
APOYOLC	1985-12-15	397	82.00			Peru
APOYOLC	1986-01-15	397	78.00			Peru
APOYOLC	1986-02-15	397	84.00			Peru
