CIMABORGEDESEM	2006-03-15	363	36.00			ElSalvador
CIMABORGEDESEM	2007-06-15	363	49.00			ElSalvador
CIMABORGEDESEM	2008-03-15	363	37.00			ElSalvador
CIMABORGEDESEM	2009-03-15	363	53.00			ElSalvador
CIMABORGEDESEM	2010-04-15	363	55.00			ElSalvador
CIMABORGEDESEM	2011-04-15	363	40.00			ElSalvador
CIMABORGEAPP	2007-06-15	363	67.00			ElSalvador
CIMABORGEAPP	2008-06-15	363	49.00			ElSalvador
CIMABORGEAPP	2009-04-15	363	62.00			ElSalvador
CIMABORGEAPP	2010-04-15	363	71.00			ElSalvador
CIMABORGEAPP	2011-04-15	363	67.00			ElSalvador
LAPOP	1993-12-15	1587	50.66	43.69	87.91	ElSalvador
LAPOP	1995-02-28	1587	20.75	-1.37	48.40	ElSalvador
LAPOP	1995-06-28	1587	39.40	15.20	61.95	ElSalvador
LAPOP	1999-09-01	1587	33.14	12.18	61.26	ElSalvador
LAPOP	2004-05-31	1587	53.90	38.20	77.44	ElSalvador
LAPOP	2006-07-15	1587	39.40	15.20	61.95	ElSalvador
LAPOP	2008-02-28	1587	33.94	9.13	57.77	ElSalvador
LAPOP	2010-02-28	1587	62.06	55.79	90.82	ElSalvador
LAPOP	2012-05-12	1587	49.80	39.38	82.70	ElSalvador
LAPOP	2014-04-30	1587	63.97	53.57	86.02	ElSalvador
LB	2002-06-01	1000	35.00			ElSalvador
LB	2003-08-28	1000	48.00			ElSalvador
LB	2004-06-29	1000	57.00			ElSalvador
LB	2005-09-09	1000	58.00			ElSalvador
LB	2006-11-15	1000	48.00			ElSalvador
LB	2007-10-09	1000	54.00			ElSalvador
LB	2008-10-11	1000	51.00			ElSalvador
LB	2009-10-26	1000	83.00			ElSalvador
LB	2010-10-06	1000	71.00			ElSalvador
LB	2011-08-16	1000	63.00			ElSalvador
LB	2013-06-30	1000	66.00			ElSalvador
LPGDATOS	2004-08-24	1262	74.00			ElSalvador
LPGDATOS	2004-11-22	1262	70.00			ElSalvador
LPGDATOS	2005-02-10	1262	67.00			ElSalvador
LPGDATOS	2005-05-15	1262	76.00			ElSalvador
LPGDATOS	2005-08-10	1262	72.00			ElSalvador
LPGDATOS	2005-11-28	1262	72.00			ElSalvador
LPGDATOS	2006-08-15	1262	55.00			ElSalvador
LPGDATOS	2008-09-08	1262	56.00			ElSalvador
LPGDATOS	2008-11-15	1262	54.00			ElSalvador
LPGDATOS	2009-02-19	1262	57.00	23.00	62.64	ElSalvador
LPGDATOS	2009-05-15	1262	63.00			ElSalvador
LPGDATOS	2009-08-24	1262	71.00	54.80	81.42	ElSalvador
LPGDATOS	2009-09-05	1262	80.00	66.00	85.11	ElSalvador
LPGDATOS	2009-11-22	1262	78.00	64.00	84.78	ElSalvador
LPGDATOS	2009-12-05	1262	78.60			ElSalvador
LPGDATOS	2010-02-10	1262	74.00	57.00	81.32	ElSalvador
LPGDATOS	2010-05-26	1262	65.00	39.00	71.43	ElSalvador
LPGDATOS	2010-08-10	1262	69.00	45.00	74.19	ElSalvador
LPGDATOS	2010-11-28	1262	69.00			ElSalvador
LPGDATOS	2011-02-20	1262	69.00			ElSalvador
LPGDATOS	2011-05-22	1262	56.00			ElSalvador
LPGDATOS	2011-08-21	1262	64.40			ElSalvador
LPGDATOS	2011-11-21	1262	72.00	48.00	75.00	ElSalvador
LPGDATOS	2012-08-20	1262	66.00			ElSalvador
LPGDATOS	2012-11-20	1262	72.00			ElSalvador
LPGDATOS	2013-02-15	1262	72.00			ElSalvador
LPGDATOS	2013-03-07	1262	73.00			ElSalvador
LPGDATOS	2013-06-15	1262	71.00			ElSalvador
LPGDATOS	2014-08-26	1262	40.00	-6.80	46.08	ElSalvador
LPGDATOS	2014-11-15	1262	47.20			ElSalvador
LPGDATOS	2015-02-15	1262	51.10			ElSalvador
LPGDATOS	2015-05-18	1262	47.40	2.60	51.41	ElSalvador
LPGDATOS	2005-11-15	1262	6.80			ElSalvador
LPGDATOS	2006-02-15	1262	6.70			ElSalvador
LPGDATOS	2006-05-15	1262	6.40			ElSalvador
LPGDATOS	2007-02-15	1262	6.10			ElSalvador
